,timestamp,5472,time_diff
663385,2021-04-26 01:35:13,14.1,0 days 00:05:00
663394,2021-04-26 01:40:43,13.6,0 days 00:05:30
663401,2021-04-26 01:45:43,13.5,0 days 00:05:00
663411,2021-04-26 01:50:43,13.6,0 days 00:05:00
663420,2021-04-26 01:55:43,13.5,0 days 00:05:00
663428,2021-04-26 02:00:43,13.4,0 days 00:05:00
663437,2021-04-26 02:06:12,14.8,0 days 00:05:29
663446,2021-04-26 02:11:43,16.5,0 days 00:05:31
663457,2021-04-26 02:17:13,18.8,0 days 00:05:30
663466,2021-04-26 02:22:43,21.8,0 days 00:05:30
663476,2021-04-26 02:27:43,24.5,0 days 00:05:00
663486,2021-04-26 02:33:12,27.4,0 days 00:05:29
663494,2021-04-26 02:38:13,27.8,0 days 00:05:01
663503,2021-04-26 02:44:43,28.1,0 days 00:06:30
663513,2021-04-26 02:49:43,27.6,0 days 00:05:00
663519,2021-04-26 02:55:43,27.4,0 days 00:06:00
663529,2021-04-26 03:00:43,27,0 days 00:05:00
663536,2021-04-26 03:05:43,26.3,0 days 00:05:00
663540,2021-04-26 03:11:13,26.3,0 days 00:05:30
663548,2021-04-26 03:17:43,25.5,0 days 00:06:30
663555,2021-04-26 03:23:13,24.9,0 days 00:05:30
663565,2021-04-26 03:29:13,24.7,0 days 00:06:00
663575,2021-04-26 03:34:43,24.4,0 days 00:05:30
663584,2021-04-26 03:39:43,24.1,0 days 00:05:00
663591,2021-04-26 03:45:12,23.7,0 days 00:05:29
663598,2021-04-26 03:50:13,23.4,0 days 00:05:01
663608,2021-04-26 03:55:13,23.3,0 days 00:05:00
663618,2021-04-26 04:00:43,22.9,0 days 00:05:30
663624,2021-04-26 04:06:13,22.6,0 days 00:05:30
663632,2021-04-26 04:11:13,22.2,0 days 00:05:00
663641,2021-04-26 04:16:42,21.9,0 days 00:05:29
663651,2021-04-26 04:21:42,21.7,0 days 00:05:00
663659,2021-04-26 04:26:42,21.6,0 days 00:05:00
663667,2021-04-26 04:31:42,21.4,0 days 00:05:00
663675,2021-04-26 04:36:42,21,0 days 00:05:00
663682,2021-04-26 04:41:42,20.8,0 days 00:05:00
663691,2021-04-26 04:46:42,20.8,0 days 00:05:00
663697,2021-04-26 04:52:13,20.8,0 days 00:05:31
663706,2021-04-26 04:57:13,20.9,0 days 00:05:00
663714,2021-04-26 05:02:43,21.8,0 days 00:05:30
663723,2021-04-26 05:08:13,23.3,0 days 00:05:30
663731,2021-04-26 05:13:42,23.7,0 days 00:05:29
663737,2021-04-26 05:18:42,23.5,0 days 00:05:00
663746,2021-04-26 05:23:42,23.5,0 days 00:05:00
663753,2021-04-26 05:28:42,23.2,0 days 00:05:00
663761,2021-04-26 05:33:42,22.6,0 days 00:05:00
663768,2021-04-26 05:38:42,22.4,0 days 00:05:00
663775,2021-04-26 05:43:42,22.3,0 days 00:05:00
663782,2021-04-26 05:48:42,21.8,0 days 00:05:00
663790,2021-04-26 05:53:42,21.7,0 days 00:05:00
663798,2021-04-26 05:58:42,21.4,0 days 00:05:00
663805,2021-04-26 06:03:42,21.3,0 days 00:05:00
663814,2021-04-26 06:08:42,21.1,0 days 00:05:00
663823,2021-04-26 06:13:42,20.5,0 days 00:05:00
663832,2021-04-26 06:18:43,20.7,0 days 00:05:01
663843,2021-04-26 06:24:42,20.2,0 days 00:05:59
663851,2021-04-26 06:29:42,20.1,0 days 00:05:00
663859,2021-04-26 06:34:42,19.8,0 days 00:05:00
663866,2021-04-26 06:39:42,19.5,0 days 00:05:00
663874,2021-04-26 06:44:42,19.6,0 days 00:05:00
663882,2021-04-26 06:49:42,19.5,0 days 00:05:00
663890,2021-04-26 06:54:42,19.3,0 days 00:05:00
663896,2021-04-26 06:59:42,19.3,0 days 00:05:00
663902,2021-04-26 07:05:12,19.1,0 days 00:05:30
663912,2021-04-26 07:10:12,19.1,0 days 00:05:00
663921,2021-04-26 07:15:12,19.1,0 days 00:05:00
663929,2021-04-26 07:21:42,18.5,0 days 00:06:30
663938,2021-04-26 07:26:42,18.5,0 days 00:05:00
663946,2021-04-26 07:31:42,18.5,0 days 00:05:00
663955,2021-04-26 07:36:42,18.4,0 days 00:05:00
663963,2021-04-26 07:41:42,18.4,0 days 00:05:00
663970,2021-04-26 07:46:42,18.5,0 days 00:05:00
663978,2021-04-26 07:51:42,18.1,0 days 00:05:00
663986,2021-04-26 07:56:42,18.4,0 days 00:05:00
663995,2021-04-26 08:01:42,17.8,0 days 00:05:00
664003,2021-04-26 08:06:42,17.6,0 days 00:05:00
664010,2021-04-26 08:12:42,17.6,0 days 00:06:00
664018,2021-04-26 08:18:42,17.3,0 days 00:06:00
664026,2021-04-26 08:23:42,17.4,0 days 00:05:00
664034,2021-04-26 08:28:42,17.2,0 days 00:05:00
664041,2021-04-26 08:33:43,17.2,0 days 00:05:01
664049,2021-04-26 08:38:43,16.8,0 days 00:05:00
664057,2021-04-26 08:43:43,16.5,0 days 00:05:00
664066,2021-04-26 08:49:12,16,0 days 00:05:29
664073,2021-04-26 08:54:12,15.6,0 days 00:05:00
664083,2021-04-26 08:59:12,15.6,0 days 00:05:00
664090,2021-04-26 09:04:12,15.3,0 days 00:05:00
664096,2021-04-26 09:09:12,14.8,0 days 00:05:00
664104,2021-04-26 09:14:13,14.6,0 days 00:05:01
664114,2021-04-26 09:19:42,14.6,0 days 00:05:29
664122,2021-04-26 09:24:42,14.3,0 days 00:05:00
664129,2021-04-26 09:29:42,14.2,0 days 00:05:00
664137,2021-04-26 09:34:42,14,0 days 00:05:00
664144,2021-04-26 09:39:43,14,0 days 00:05:01
664152,2021-04-26 09:45:12,13.6,0 days 00:05:29
664160,2021-04-26 09:50:42,13.7,0 days 00:05:30
664170,2021-04-26 09:55:42,13.8,0 days 00:05:00
664178,2021-04-26 10:00:43,13.4,0 days 00:05:01
664187,2021-04-26 10:06:12,13,0 days 00:05:29
664193,2021-04-26 10:11:12,13.1,0 days 00:05:00
664201,2021-04-26 10:16:12,12.8,0 days 00:05:00
664207,2021-04-26 10:21:12,12.7,0 days 00:05:00
664214,2021-04-26 10:26:12,12.7,0 days 00:05:00
664221,2021-04-26 10:31:12,12.4,0 days 00:05:00
664231,2021-04-26 10:36:12,12.2,0 days 00:05:00
664241,2021-04-26 10:41:12,12.2,0 days 00:05:00
664250,2021-04-26 10:46:12,12,0 days 00:05:00
664259,2021-04-26 10:51:12,11.7,0 days 00:05:00
664267,2021-04-26 10:56:12,11.5,0 days 00:05:00
664275,2021-04-26 11:01:12,11.6,0 days 00:05:00
664282,2021-04-26 11:06:12,11.6,0 days 00:05:00
664290,2021-04-26 11:12:12,11.1,0 days 00:06:00
664298,2021-04-26 11:17:13,11.2,0 days 00:05:01
664307,2021-04-26 11:22:42,10.9,0 days 00:05:29
664315,2021-04-26 11:27:42,10.6,0 days 00:05:00
664322,2021-04-26 11:32:42,10.6,0 days 00:05:00
664331,2021-04-26 11:39:12,10.4,0 days 00:06:30
664339,2021-04-26 11:44:42,10.2,0 days 00:05:30
664347,2021-04-26 11:50:12,10.3,0 days 00:05:30
664354,2021-04-26 11:55:12,10.2,0 days 00:05:00
664361,2021-04-26 12:00:12,9.7,0 days 00:05:00
664371,2021-04-26 12:05:42,9.7,0 days 00:05:30
664380,2021-04-26 12:11:11,9.8,0 days 00:05:29
664389,2021-04-26 12:16:12,9.4,0 days 00:05:01
664394,2021-04-26 12:21:12,9.3,0 days 00:05:00
664402,2021-04-26 12:26:12,9.4,0 days 00:05:00
664408,2021-04-26 12:31:42,9.5,0 days 00:05:30
664416,2021-04-26 12:37:11,9.5,0 days 00:05:29
664426,2021-04-26 12:42:12,9,0 days 00:05:01
664435,2021-04-26 12:47:12,9.1,0 days 00:05:00
664442,2021-04-26 12:52:42,9.1,0 days 00:05:30
664452,2021-04-26 12:58:12,9,0 days 00:05:30
664461,2021-04-26 13:03:41,9,0 days 00:05:29
664470,2021-04-26 13:08:42,8.9,0 days 00:05:01
664478,2021-04-26 13:13:42,8.9,0 days 00:05:00
664487,2021-04-26 13:19:11,8.7,0 days 00:05:29
664495,2021-04-26 13:24:12,8.5,0 days 00:05:01
664504,2021-04-26 13:29:12,8.8,0 days 00:05:00
664511,2021-04-26 13:34:12,8.9,0 days 00:05:00
664521,2021-04-26 13:39:12,8.4,0 days 00:05:00
664528,2021-04-26 13:45:11,8.6,0 days 00:05:59
664536,2021-04-26 13:50:12,8.5,0 days 00:05:01
664544,2021-04-26 13:55:12,8.4,0 days 00:05:00
664552,2021-04-26 14:00:12,8.3,0 days 00:05:00
664559,2021-04-26 14:05:12,8.5,0 days 00:05:00
664567,2021-04-26 14:10:12,8.4,0 days 00:05:00
664575,2021-04-26 14:15:12,8.4,0 days 00:05:00
664583,2021-04-26 14:20:41,7.9,0 days 00:05:29
664590,2021-04-26 14:25:42,7.9,0 days 00:05:01
664600,2021-04-26 14:30:42,7.9,0 days 00:05:00
664609,2021-04-26 14:35:42,7.9,0 days 00:05:00
664616,2021-04-26 14:41:42,7.9,0 days 00:06:00
664626,2021-04-26 14:46:42,7.7,0 days 00:05:00
664634,2021-04-26 14:51:42,7.3,0 days 00:05:00
664643,2021-04-26 14:56:42,7.5,0 days 00:05:00
664650,2021-04-26 15:01:42,7.5,0 days 00:05:00
664658,2021-04-26 15:07:12,7.6,0 days 00:05:30
664668,2021-04-26 15:12:12,7.5,0 days 00:05:00
664676,2021-04-26 15:17:12,7.4,0 days 00:05:00
664684,2021-04-26 15:22:12,7.4,0 days 00:05:00
664691,2021-04-26 15:27:41,7.3,0 days 00:05:29
664697,2021-04-26 15:32:42,7.4,0 days 00:05:01
664705,2021-04-26 15:37:42,7.2,0 days 00:05:00
664714,2021-04-26 15:43:12,7.2,0 days 00:05:30
664723,2021-04-26 15:48:13,7.4,0 days 00:05:01
664733,2021-04-26 15:54:12,6.8,0 days 00:05:59
664742,2021-04-26 15:59:12,7.1,0 days 00:05:00
664750,2021-04-26 16:04:12,7.2,0 days 00:05:00
664758,2021-04-26 16:09:42,6.7,0 days 00:05:30
664766,2021-04-26 16:15:42,7,0 days 00:06:00
664775,2021-04-26 16:20:42,6.7,0 days 00:05:00
664784,2021-04-26 16:25:42,6.8,0 days 00:05:00
664791,2021-04-26 16:30:43,6.6,0 days 00:05:01
664799,2021-04-26 16:37:13,6.7,0 days 00:06:30
664808,2021-04-26 16:42:13,6.6,0 days 00:05:00
664818,2021-04-26 16:47:13,6.5,0 days 00:05:00
664825,2021-04-26 16:52:13,6.4,0 days 00:05:00
664832,2021-04-26 16:57:13,6.8,0 days 00:05:00
664840,2021-04-26 17:02:43,7.6,0 days 00:05:30
664849,2021-04-26 17:07:43,8.5,0 days 00:05:00
664858,2021-04-26 17:12:43,10.4,0 days 00:05:00
664869,2021-04-26 17:18:43,12.2,0 days 00:06:00
664877,2021-04-26 17:24:13,13.7,0 days 00:05:30
664887,2021-04-26 17:29:13,15.7,0 days 00:05:00
664895,2021-04-26 17:34:13,18,0 days 00:05:00
664906,2021-04-26 17:39:43,22.5,0 days 00:05:30
664916,2021-04-26 17:45:13,27.1,0 days 00:05:30
664925,2021-04-26 17:50:43,29.6,0 days 00:05:30
664934,2021-04-26 17:55:43,31.4,0 days 00:05:00
664941,2021-04-26 18:01:13,32.9,0 days 00:05:30
664949,2021-04-26 18:06:42,33.5,0 days 00:05:29
664956,2021-04-26 18:12:12,32.5,0 days 00:05:30
664964,2021-04-26 18:17:13,32.2,0 days 00:05:01
664973,2021-04-26 18:22:13,31.5,0 days 00:05:00
664980,2021-04-26 18:27:13,31.1,0 days 00:05:00
664990,2021-04-26 18:32:13,30.6,0 days 00:05:00
664997,2021-04-26 18:37:42,29.9,0 days 00:05:29
665004,2021-04-26 18:42:43,29.2,0 days 00:05:01
665013,2021-04-26 18:47:43,29.3,0 days 00:05:00
665020,2021-04-26 18:52:43,28.6,0 days 00:05:00
665028,2021-04-26 18:58:43,28.2,0 days 00:06:00
665037,2021-04-26 19:03:43,28.2,0 days 00:05:00
665044,2021-04-26 19:08:43,27.6,0 days 00:05:00
665052,2021-04-26 19:13:43,27.1,0 days 00:05:00
665062,2021-04-26 19:18:43,27,0 days 00:05:00
665071,2021-04-26 19:24:12,26.8,0 days 00:05:29
665080,2021-04-26 19:29:43,28.9,0 days 00:05:31
665090,2021-04-26 19:35:13,30.9,0 days 00:05:30
665098,2021-04-26 19:40:13,32.6,0 days 00:05:00
665108,2021-04-26 19:45:13,34.3,0 days 00:05:00
665117,2021-04-26 19:50:43,35.7,0 days 00:05:30
665126,2021-04-26 19:55:43,38.1,0 days 00:05:00
665136,2021-04-26 20:01:13,40.2,0 days 00:05:30
665145,2021-04-26 20:06:13,40.9,0 days 00:05:00
665152,2021-04-26 20:11:42,40.4,0 days 00:05:29
665160,2021-04-26 20:16:42,40.7,0 days 00:05:00
665166,2021-04-26 20:21:43,40.1,0 days 00:05:01
665176,2021-04-26 20:26:44,39.3,0 days 00:05:01
665185,2021-04-26 20:32:13,39.8,0 days 00:05:29
665195,2021-04-26 20:38:14,42.3,0 days 00:06:01
665205,2021-04-26 20:43:42,45.6,0 days 00:05:28
665213,2021-04-26 20:48:43,48.5,0 days 00:05:01
665222,2021-04-26 20:53:43,50.5,0 days 00:05:00
665231,2021-04-26 21:00:13,51.4,0 days 00:06:30
665240,2021-04-26 21:05:42,51.4,0 days 00:05:29
665248,2021-04-26 21:10:42,50.7,0 days 00:05:00
665256,2021-04-26 21:16:43,50.3,0 days 00:06:01
665264,2021-04-26 21:21:43,49.9,0 days 00:05:00
665274,2021-04-26 21:27:13,50,0 days 00:05:30
665283,2021-04-26 21:32:13,50.7,0 days 00:05:00
665291,2021-04-26 21:37:13,52,0 days 00:05:00
665301,2021-04-26 21:42:13,53.5,0 days 00:05:00
665310,2021-04-26 21:48:12,54.1,0 days 00:05:59
665319,2021-04-26 21:53:42,53.9,0 days 00:05:30
665328,2021-04-26 21:58:42,53,0 days 00:05:00
665333,2021-04-26 22:03:42,51.8,0 days 00:05:00
665340,2021-04-26 22:09:12,51.1,0 days 00:05:30
665348,2021-04-26 22:14:42,50.6,0 days 00:05:30
665353,2021-04-26 22:19:42,50.5,0 days 00:05:00
665359,2021-04-26 22:25:13,49.9,0 days 00:05:31
665368,2021-04-26 22:30:13,49.1,0 days 00:05:00
665377,2021-04-26 22:35:13,48.2,0 days 00:05:00
665386,2021-04-26 22:41:12,47.1,0 days 00:05:59
665395,2021-04-26 22:46:13,46.4,0 days 00:05:01
665403,2021-04-26 22:51:42,45.6,0 days 00:05:29
665412,2021-04-26 22:56:42,44.5,0 days 00:05:00
665422,2021-04-26 23:02:12,44.1,0 days 00:05:30
665429,2021-04-26 23:08:12,43.4,0 days 00:06:00
665438,2021-04-26 23:13:12,42.7,0 days 00:05:00
665445,2021-04-26 23:18:12,42,0 days 00:05:00
665453,2021-04-26 23:23:12,41.2,0 days 00:05:00
665460,2021-04-26 23:28:12,40.5,0 days 00:05:00
665470,2021-04-26 23:33:12,39.9,0 days 00:05:00
665478,2021-04-26 23:38:12,39.1,0 days 00:05:00
665485,2021-04-26 23:43:12,38.6,0 days 00:05:00
665494,2021-04-26 23:48:13,38,0 days 00:05:01
665503,2021-04-26 23:53:42,37.3,0 days 00:05:29
665512,2021-04-26 23:58:42,36.5,0 days 00:05:00
665519,2021-04-27 00:04:12,35.7,0 days 00:05:30
665527,2021-04-27 00:09:42,35,0 days 00:05:30
665536,2021-04-27 00:14:42,34.5,0 days 00:05:00
665544,2021-04-27 00:20:42,33.8,0 days 00:06:00
665550,2021-04-27 00:25:42,33.5,0 days 00:05:00
665558,2021-04-27 00:30:42,32.8,0 days 00:05:00
665567,2021-04-27 00:35:42,32,0 days 00:05:00
665574,2021-04-27 00:41:12,31.5,0 days 00:05:30
665584,2021-04-27 00:46:12,31.1,0 days 00:05:00
665592,2021-04-27 00:51:12,30.8,0 days 00:05:00
665602,2021-04-27 00:56:12,30.2,0 days 00:05:00
665611,2021-04-27 01:01:12,29.7,0 days 00:05:00
665620,2021-04-27 01:06:12,29,0 days 00:05:00
665629,2021-04-27 01:11:12,28.8,0 days 00:05:00
665637,2021-04-27 01:16:13,28.4,0 days 00:05:01
665647,2021-04-27 01:21:42,27.8,0 days 00:05:29
665654,2021-04-27 01:26:43,27.4,0 days 00:05:01
665662,2021-04-27 01:32:12,26.5,0 days 00:05:29
665669,2021-04-27 01:38:12,26.2,0 days 00:06:00
665679,2021-04-27 01:43:42,25.9,0 days 00:05:30
665687,2021-04-27 01:49:12,25.4,0 days 00:05:30
665697,2021-04-27 01:54:12,24.8,0 days 00:05:00
665704,2021-04-27 01:59:12,24.7,0 days 00:05:00
665713,2021-04-27 02:04:12,24.2,0 days 00:05:00
665721,2021-04-27 02:10:12,24,0 days 00:06:00
665728,2021-04-27 02:15:42,23.5,0 days 00:05:30
665734,2021-04-27 02:20:42,23,0 days 00:05:00
665744,2021-04-27 02:26:12,22.6,0 days 00:05:30
665751,2021-04-27 02:31:12,22.3,0 days 00:05:00
665758,2021-04-27 02:36:12,22,0 days 00:05:00
665768,2021-04-27 02:41:12,22.2,0 days 00:05:00
665776,2021-04-27 02:46:42,21.6,0 days 00:05:30
665782,2021-04-27 02:51:42,21.2,0 days 00:05:00
665790,2021-04-27 02:56:42,20.7,0 days 00:05:00
665798,2021-04-27 03:01:42,20.7,0 days 00:05:00
665806,2021-04-27 03:08:12,20.6,0 days 00:06:30
665814,2021-04-27 03:13:12,20.5,0 days 00:05:00
665820,2021-04-27 03:18:42,20.1,0 days 00:05:30
665830,2021-04-27 03:23:42,19.7,0 days 00:05:00
665839,2021-04-27 03:28:42,19.7,0 days 00:05:00
665848,2021-04-27 03:33:42,19.4,0 days 00:05:00
665856,2021-04-27 03:38:42,19.5,0 days 00:05:00
665864,2021-04-27 03:43:42,20.2,0 days 00:05:00
665874,2021-04-27 03:48:42,20.1,0 days 00:05:00
665882,2021-04-27 03:53:42,21.1,0 days 00:05:00
665889,2021-04-27 03:58:42,21.6,0 days 00:05:00
665899,2021-04-27 04:03:44,22.5,0 days 00:05:02
665910,2021-04-27 04:09:12,23.9,0 days 00:05:28
665918,2021-04-27 04:14:12,24.5,0 days 00:05:00
665925,2021-04-27 04:19:12,25.6,0 days 00:05:00
665931,2021-04-27 04:24:12,26.2,0 days 00:05:00
665938,2021-04-27 04:29:12,26.7,0 days 00:05:00
665948,2021-04-27 04:34:42,27.6,0 days 00:05:30
665956,2021-04-27 04:39:42,28.5,0 days 00:05:00
665964,2021-04-27 04:44:42,28.6,0 days 00:05:00
665972,2021-04-27 04:49:42,28.6,0 days 00:05:00
665981,2021-04-27 04:54:42,28,0 days 00:05:00
665990,2021-04-27 04:59:42,27.6,0 days 00:05:00
665998,2021-04-27 05:04:42,27.3,0 days 00:05:00
666005,2021-04-27 05:09:42,26.6,0 days 00:05:00
666012,2021-04-27 05:15:12,26.4,0 days 00:05:30
666019,2021-04-27 05:20:12,26.1,0 days 00:05:00
666028,2021-04-27 05:25:42,25.5,0 days 00:05:30
666038,2021-04-27 05:31:12,25.1,0 days 00:05:30
666048,2021-04-27 05:37:12,24.4,0 days 00:06:00
666056,2021-04-27 05:42:12,24.1,0 days 00:05:00
666060,2021-04-27 05:47:12,23.5,0 days 00:05:00
666068,2021-04-27 05:52:13,23.3,0 days 00:05:01
666078,2021-04-27 05:57:42,23,0 days 00:05:29
666085,2021-04-27 06:02:42,22.6,0 days 00:05:00
666094,2021-04-27 06:07:42,22.4,0 days 00:05:00
666104,2021-04-27 06:13:12,21.7,0 days 00:05:30
666113,2021-04-27 06:18:42,21.4,0 days 00:05:30
666121,2021-04-27 06:23:42,21.1,0 days 00:05:00
666130,2021-04-27 06:28:42,20.9,0 days 00:05:00
666140,2021-04-27 06:33:42,20.5,0 days 00:05:00
666147,2021-04-27 06:38:42,20.7,0 days 00:05:00
666155,2021-04-27 06:43:43,21.2,0 days 00:05:01
666165,2021-04-27 06:49:12,21.6,0 days 00:05:29
666173,2021-04-27 06:54:12,21.5,0 days 00:05:00
666182,2021-04-27 06:59:12,20.7,0 days 00:05:00
666188,2021-04-27 07:04:12,20.6,0 days 00:05:00
666195,2021-04-27 07:09:12,20.1,0 days 00:05:00
666204,2021-04-27 07:15:42,19.6,0 days 00:06:30
666214,2021-04-27 07:20:42,19.4,0 days 00:05:00
666221,2021-04-27 07:25:42,19.1,0 days 00:05:00
666229,2021-04-27 07:30:42,18.6,0 days 00:05:00
666239,2021-04-27 07:35:42,18.4,0 days 00:05:00
666249,2021-04-27 07:41:11,18.5,0 days 00:05:29
666258,2021-04-27 07:46:11,17.9,0 days 00:05:00
666268,2021-04-27 07:51:41,17.5,0 days 00:05:30
666277,2021-04-27 07:57:42,17.5,0 days 00:06:01
666287,2021-04-27 08:02:42,16.9,0 days 00:05:00
666296,2021-04-27 08:07:42,16.5,0 days 00:05:00
666302,2021-04-27 08:12:42,16.4,0 days 00:05:00
666312,2021-04-27 08:18:12,16.1,0 days 00:05:30
666321,2021-04-27 08:23:12,15.7,0 days 00:05:00
666329,2021-04-27 08:28:12,15.8,0 days 00:05:00
666338,2021-04-27 08:33:42,15.6,0 days 00:05:30
666343,2021-04-27 08:39:12,15.2,0 days 00:05:30
666352,2021-04-27 08:44:12,14.9,0 days 00:05:00
666361,2021-04-27 08:49:12,14.7,0 days 00:05:00
666370,2021-04-27 08:54:42,14.4,0 days 00:05:30
666377,2021-04-27 08:59:42,14.3,0 days 00:05:00
666387,2021-04-27 09:04:42,14.2,0 days 00:05:00
666397,2021-04-27 09:09:42,14,0 days 00:05:00
666404,2021-04-27 09:15:12,13.5,0 days 00:05:30
666411,2021-04-27 09:21:41,13.4,0 days 00:06:29
666421,2021-04-27 09:26:42,13.2,0 days 00:05:01
666428,2021-04-27 09:31:42,13.2,0 days 00:05:00
666439,2021-04-27 09:37:12,12.7,0 days 00:05:30
666447,2021-04-27 09:42:12,12.5,0 days 00:05:00
666454,2021-04-27 09:47:42,12.4,0 days 00:05:30
666462,2021-04-27 09:53:11,12.5,0 days 00:05:29
666471,2021-04-27 09:58:41,12.1,0 days 00:05:30
666480,2021-04-27 10:03:41,11.8,0 days 00:05:00
666489,2021-04-27 10:08:41,11.7,0 days 00:05:00
666496,2021-04-27 10:13:42,11.4,0 days 00:05:01
666504,2021-04-27 10:19:12,11.4,0 days 00:05:30
666512,2021-04-27 10:24:12,11.1,0 days 00:05:00
666519,2021-04-27 10:29:12,11,0 days 00:05:00
666527,2021-04-27 10:34:12,10.8,0 days 00:05:00
666535,2021-04-27 10:39:12,10.7,0 days 00:05:00
666543,2021-04-27 10:44:12,10.6,0 days 00:05:00
666554,2021-04-27 10:49:42,10.4,0 days 00:05:30
666564,2021-04-27 10:54:42,10.3,0 days 00:05:00
666574,2021-04-27 10:59:42,10.2,0 days 00:05:00
666582,2021-04-27 11:04:42,10.1,0 days 00:05:00
666592,2021-04-27 11:09:42,9.9,0 days 00:05:00
666601,2021-04-27 11:14:42,9.5,0 days 00:05:00
666608,2021-04-27 11:20:13,9.4,0 days 00:05:31
666615,2021-04-27 11:25:13,9.1,0 days 00:05:00
666622,2021-04-27 11:30:13,9.1,0 days 00:05:00
666632,2021-04-27 11:35:13,8.8,0 days 00:05:00
666643,2021-04-27 11:40:42,8.7,0 days 00:05:29
666652,2021-04-27 11:45:43,8.7,0 days 00:05:01
666659,2021-04-27 11:51:13,8.6,0 days 00:05:30
666669,2021-04-27 11:56:43,8.4,0 days 00:05:30
666678,2021-04-27 12:02:13,8.2,0 days 00:05:30
666686,2021-04-27 12:07:43,8.2,0 days 00:05:30
666693,2021-04-27 12:12:43,8.2,0 days 00:05:00
666702,2021-04-27 12:18:13,7.6,0 days 00:05:30
666711,2021-04-27 12:23:13,7.7,0 days 00:05:00
666715,2021-04-27 12:28:13,7.5,0 days 00:05:00
666721,2021-04-27 12:33:13,7.4,0 days 00:05:00
666730,2021-04-27 12:39:12,7.2,0 days 00:05:59
666738,2021-04-27 12:44:13,7.1,0 days 00:05:01
666744,2021-04-27 12:49:13,7,0 days 00:05:00
666755,2021-04-27 12:54:43,6.7,0 days 00:05:30
666763,2021-04-27 12:59:43,6.9,0 days 00:05:00
666771,2021-04-27 13:05:13,6.5,0 days 00:05:30
666777,2021-04-27 13:10:43,6.7,0 days 00:05:30
666784,2021-04-27 13:16:13,6.4,0 days 00:05:30
666792,2021-04-27 13:21:13,6.2,0 days 00:05:00
666796,2021-04-27 13:26:43,6.2,0 days 00:05:30
666803,2021-04-27 13:31:43,6.2,0 days 00:05:00
666811,2021-04-27 13:36:43,5.9,0 days 00:05:00
666822,2021-04-27 13:42:43,5.7,0 days 00:06:00
666831,2021-04-27 13:47:43,6.1,0 days 00:05:00
666839,2021-04-27 13:52:43,5.7,0 days 00:05:00
666847,2021-04-27 13:57:43,5.7,0 days 00:05:00
666853,2021-04-27 14:03:13,5.4,0 days 00:05:30
666859,2021-04-27 14:08:42,5.4,0 days 00:05:29
666868,2021-04-27 14:15:42,5.2,0 days 00:07:00
666878,2021-04-27 14:20:42,5.3,0 days 00:05:00
666884,2021-04-27 14:26:13,5,0 days 00:05:31
666891,2021-04-27 14:31:13,5,0 days 00:05:00
666900,2021-04-27 14:36:13,4.9,0 days 00:05:00
666910,2021-04-27 14:41:13,5,0 days 00:05:00
666920,2021-04-27 14:46:13,4.8,0 days 00:05:00
666930,2021-04-27 14:51:43,4.5,0 days 00:05:30
666940,2021-04-27 14:56:43,4.4,0 days 00:05:00
666950,2021-04-27 15:02:13,4.6,0 days 00:05:30
666959,2021-04-27 15:07:13,4.5,0 days 00:05:00
666967,2021-04-27 15:13:03,4.5,0 days 00:05:50
666976,2021-04-27 15:18:15,4.5,0 days 00:05:12
666993,2021-04-27 15:23:39,4.3,0 days 00:05:24
667009,2021-04-27 15:29:05,4.3,0 days 00:05:26
667033,2021-04-27 15:34:05,2.9,0 days 00:05:00
667067,2021-04-27 15:39:05,5.1,0 days 00:05:00
667097,2021-04-27 15:44:22,3.9,0 days 00:05:17
667132,2021-04-27 15:49:24,2.7,0 days 00:05:02
667167,2021-04-27 15:54:27,2,0 days 00:05:03
667201,2021-04-27 15:59:31,4.8,0 days 00:05:04
667252,2021-04-27 16:04:33,1.1,0 days 00:05:02
667308,2021-04-27 16:09:41,3.1,0 days 00:05:08
667354,2021-04-27 16:14:44,2.4,0 days 00:05:03
667395,2021-04-27 16:19:55,2.5,0 days 00:05:11
667435,2021-04-27 16:25:05,2.4,0 days 00:05:10
667466,2021-04-27 16:30:09,2.5,0 days 00:05:04
667496,2021-04-27 16:35:57,4.4,0 days 00:05:48
667505,2021-04-27 16:40:57,5.3,0 days 00:05:00
667515,2021-04-27 16:45:57,6,0 days 00:05:00
667524,2021-04-27 16:50:57,6.3,0 days 00:05:00
667531,2021-04-27 16:55:57,6.2,0 days 00:05:00
667540,2021-04-27 17:01:26,5.9,0 days 00:05:29
667547,2021-04-27 17:06:27,5.7,0 days 00:05:01
667557,2021-04-27 17:11:27,5.9,0 days 00:05:00
667565,2021-04-27 17:16:27,5.7,0 days 00:05:00
667574,2021-04-27 17:21:56,5.5,0 days 00:05:29
667580,2021-04-27 17:26:57,5.3,0 days 00:05:01
667590,2021-04-27 17:32:27,5.4,0 days 00:05:30
667599,2021-04-27 17:37:56,5.4,0 days 00:05:29
667607,2021-04-27 17:42:57,5.2,0 days 00:05:01
667616,2021-04-27 17:48:27,5.2,0 days 00:05:30
